Unnamed: 0,rating,user_id,reviewText,categories,item_id,unixReviewTime,reviewTime,gps,price,dtime,hour,minute,second,sentiment score,sentiment_label,sentiment_numeric
691,5,235030,"We have been in San Francisco for a week and have had some good food, but this is by far the best. I love the small, extremely tasty plates of food. It really suits the way I like to eat, getting to taste a variety of flavours and cooking methods all done to perfection. I cannot recommend this place more highly. We will be back before we go home.","['Japanese Restaurant', 'Asian Restaurant']",9195463,1375019821,7/28/2013,"[37.799951, -122.437857]",$$,7/28/2013 13:57,13,57,1,0.821707994,positive,1
692,3,807905,At least Im waiting here for about 20 mins!!! Bye Starbucks. ..I'm going to Signature CAFE,['Coffee Shop'],1834378,1369839286,5/29/2013,"[37.740118, -121.450111]",$$,5/29/2013 14:54,14,54,46,-0.563310624,negative,-1
693,2,6597259,"Horrible customer service, avoid this place !  We reached at 9:40 PM on a Saturday  thinking we would have more than an hour before the restaurant closes.  After waiting for around 5 minutes within the restaurant, a guy  asked us to take any seat. Now note, other members of the staff were going about their business , and chose to ignore us.  The guy was talking to a table , and continues to do so.   A waitress came over to serve us water. But surprisingly did not give a menu or ask us if we wanted drinks.  Another 15 minutes, a waiter comes over and says he needs to check if the kitchen is open.  Waiting for 10 minutes, no one checks, no menu . We just drink water.   Then , the waiter comes over and says he is unable to check as the chef is talking to the table. Now, we put two and two together , and assume the guy talking to the table , who asked us to sit , is the chef.  We keep on waiting . Another 5 minutes, the waiter says the kitchen is closed.  After hearing this , we left with no food and a bitter memory vowing never to come back again.  I fail to understand how a restaurant can run with such bad bad service.  Now , if the kitchen is closed, why the HELL would you ask customers to come in , and wait !!!","['Restaurant', 'African Restaurant', 'North African Restaurant']",1188301,1366569373,4/21/2013,"[37.386596, -122.083242]",$$,4/21/2013 18:36,18,36,13,-0.978034176,negative,-1
694,2,3152210,"The food was terrible and the service was pretty bad as well.  But the major problem was all of the cockroaches that have infected this restaurant.  It doesn't seem like anyone actually wants to work there.  We had reservations, which were made a day in advance, but they did not honor them.   The waiter mixed up our order and could care less.  I talked with the manager about our experience and he did not seem to care as well.  If you are looking for terrible dining experience, this is the place for you!  YOU have been warned.","['European Restaurant', 'Italian Restaurant', 'Pasta Shop']",3920460,1347068869,9/7/2012,"[32.711135, -117.160245]",$$,9/8/2012 1:47,1,47,49,-0.577910456,negative,-1
695,3,5431044,The servers cannot get orders right and very very slow,"['Restaurant', 'Fast Food Restaurant', 'Hamburger Restaurant']",5920611,1390615320,1/24/2014,"[39.498759, -121.569181]",$$$,1/25/2014 2:02,2,2,0,-0.678632912,negative,-1
696,5,2962487,It flicked my bean.,"['Sushi Restaurant', 'Asian Restaurant', 'Japanese Restaurant']",6824536,1389914758,1/16/2014,"[36.218701, -115.314342]",$$,1/16/2014 23:25,23,25,58,-0.627886234,negative,-1
697,5,8455940,"This is the best place!  Do not listen to the other reviews about service.  It is a couple who owns the place and they are always very efficient, welcoming, and on top of things.  We go at least every two weeks and would not have it any other way.  Their bay island roll is amazing and so is the rainbow roll.","['Asian Restaurant', 'Japanese Restaurant', 'Sushi Restaurant']",9506314,1349636207,10/7/2012,"[38.74375, -121.227441]",$$,10/7/2012 18:56,18,56,47,0.970971869,positive,1
698,4,1403801,"I've been here many times because I live down the street. People are right, the food is mediocre and way overpriced for quality  EXCEPT for the nachos, they are really good!  Also, the margaritas are good but you should opt for the more expensive ones. My favorite is the Hectorita made with 2 shots of tequilla and fresh squeezed lime juice served on the rocks in a tall glass for 11$. The atmosphere is very pleasant on the outdoor seating area on a sunny day. The service is also really good! They can get extremely busy on the weekends so you should be understanding if its slow.","['Californian Restaurant', 'American Restaurant', 'Bar']",5972133,1338574374,6/1/2012,"[36.972479, -121.952505]",$$,6/1/2012 18:12,18,12,54,0.460127653,positive,1
699,5,8313407,"I held my mom's 90th birthday party there...everything was wonderful. More than enough food, personal waiters for us, Marie is fabulous...helped through the whole process.","['Mexican Restaurant', 'European Restaurant', 'Latin American Restaurant']",1451519,1352757521,11/12/2012,"[38.42751, -121.470429]",$$,11/12/2012 21:58,21,58,41,0.940535001,positive,1
700,5,9044543,Dont mark them bad because of he humor they have. They are a great place and they showed me a good time while i visted in san diego.,"['Bar', 'Live Music Venue', 'Seafood Restaurant']",8794333,1340655394,6/25/2012,"[32.709093, -117.160887]",$$,6/25/2012 20:16,20,16,34,0.226841652,neutral,0
701,5,45091,"Taco Tuesday is awesome! 3 dollar coronas and great tacos. If you come ask for Bree,  she's an awesome server!! Definitely will return as they have different activities everyday.",['Sports Bar'],5710187,1375239982,7/30/2013,"[33.98141, -117.373729]",$$,7/31/2013 3:06,3,6,22,0.892633517,positive,1
702,4,3234518,Good old fashioned Mexican!  One of my top 2 Mexican restaurants in Reno.,"['Mexican Restaurant', 'Latin American Restaurant']",1339194,1296293752,1/29/2011,"[39.525565, -119.807114]",$$,1/29/2011 9:35,9,35,52,0.870422284,positive,1
703,4,3234518,"Vegetarian and vegan dining...  I love meat, and still love dropping in here!","['Diner', 'American Restaurant', 'Vegetarian Restaurant']",561721,1296293642,1/29/2011,"[39.524917, -119.819708]",$$$,1/29/2011 9:34,9,34,2,0.855502458,positive,1
704,5,3234518,"Always a favorite place to go for breakfast...  The food is amazing, the atmosphere is great, and the service has never disappointed.  Haven't been to the Squeeze In for breakfast lately???  YOU ARE MISSING OUT!","['American Restaurant', 'Breakfast Restaurant']",4196861,1356677356,12/27/2012,"[39.539848, -119.86228]",$$,12/28/2012 6:49,6,49,16,0.914691975,positive,1
705,5,3806004,The tea here is higher quality and tastes delicious.  The folks that work here are really friendly and fast.  Best place to get tea in the area.,['Coffee Shop'],2028234,1379796749,9/21/2013,"[37.421062, -121.916886]",$$$,9/21/2013 20:52,20,52,29,0.773566785,positive,1
706,5,3806004,This place is on the small side but definitely worth it.  Great tasting food and great service with reasonable prices.  I love the Vermicelli bowls and Banh Mi.,"['Vietnamese Restaurant', 'Asian Restaurant', 'Southeast Asian Restaurant']",8650492,1379796829,9/21/2013,"[37.782876, -122.463795]",$$$,9/21/2013 20:53,20,53,49,0.802090856,positive,1
707,2,6434127,"Food has NO seasoning, my food was over cooked + tasteless, my husband's food had absolutely NO seasoning...tell the cooks to use salt + pepper, it makes the food taste good...the restaurant failed because the food has NO taste, use seasoning + the customers will come back. The servers need to smile + watch their tables to see if anything is needed...smile + show your inner beauty and make customers want to come back, if not for the food, the service. Get rid of the old staff that doesn't care + hire new people that actually want to be there.","['Cafe', 'French Restaurant']",4131808,1369276705,5/22/2013,"[33.683242, -117.807933]",$$,5/23/2013 2:38,2,38,25,-0.695594656,negative,-1
708,1,9343760,They run out of 3 of the 4 dishes we ordered today and managed to cremate the substitutes. Fries were perfectly fried but too cold to eat.,"['Seafood Restaurant', 'Bar & Grill']",2953714,1381203323,10/7/2013,"[33.848741, -118.396241]",$$,10/8/2013 3:35,3,35,23,-0.625363622,negative,-1
709,5,1535780,"Amazing newest Sacramento area In&OUT.  Clean, awesome and fun folks there.  Great FRESH food as ALWAYS.  The drive through is 100% covered so no getting wet in rainy season!","['Hamburger Restaurant', 'Fast Food Restaurant']",5113614,1339961900,6/17/2012,"[38.597862, -121.419181]",$$$,6/17/2012 19:38,19,38,20,0.972778655,positive,1
710,2,3391762,"Called three times for delivery order. The guy hung up on me three times by mistake. Succeeded to make an order at my fourth try and was ready to wait 40~45 min. After 30 min of waiting, I've got a phone call saying that my place is too far for delivery.  I heard their pizza is good and that's why I called them four times to make an order. Now I don't care if the food is good or not. It can be worth try but I won't come back. Be careful when you make a delivery order.","['Pizza Restaurant', 'Italian Restaurant']",6274233,1354336361,11/30/2012,"[34.068802, -118.305544]",$$$,12/1/2012 4:32,4,32,41,-0.544216786,negative,-1
711,3,3290292,Map location finally correct.,['Coffee Shop'],9938231,1364640962,3/30/2013,"[33.660355, -117.66867]",$$,3/30/2013 10:56,10,56,2,0.417534995,positive,1
712,4,7903565,called twice and ONCE someone picked up and was breathing heavily...JUST BREATHING'!,['Restaurant'],3930487,1323836141,12/13/2011,"[36.047983, -115.243905]",$$$,12/14/2011 4:15,4,15,41,-0.62605288,negative,-1
713,2,4523077,Horrible customer service!!!!! false advertising----all you can eat....NOT AT ALL  the lady pretty much said u have had enough .....she would even give us a to-go box?? so do they just throw away food or do they recycle it...???? I'm just curious  also she didn't even let us enjoy our food she pretty mush kicked us out after been there for about 20 mins just cause they were closing for lunch ...... she was just extremely rude about everything .....,"['Asian Restaurant', 'Japanese Restaurant', 'Sushi Restaurant']",1313006,1350512995,10/17/2012,"[33.659892, -117.293611]",$$,10/17/2012 22:29,22,29,55,-0.9692536,negative,-1
714,5,7770818,"Awsome food, but prise is too high.","['Asian Restaurant', 'Chinese Restaurant', 'Fast Food Restaurant']",9643676,1361915690,2/26/2013,"[37.667967, -121.03027]",$$$,2/26/2013 21:54,21,54,50,-0.171146184,neutral,0
715,1,1950629,"I have never left a negative review in my life and I do realize that this is not a Michelin starred restaurant, but dear me, I also think that you can expect some sort of standard when you go out to eat. Unfortunately, the standard at this restaurant was very poor. Where do I start? Visiting Las Delicias on Lyons in Newhall was certainly an experience to remember, but one that I never hope to repeat and would not wish upon anyone else. The staff is really rude which you will see right from the entrance. The place is small and dirty. If you are tempted to eat Mexican Food I would highly recommend El Pariente instead. The mark of a good restaurant is not necessarily its size, but the quality of its food and the generosity of its staff.  With that being said, I must say that the service of the staff today was horrendous!!  Not only are they rude and have no etiquette whatâ€™s so ever, they had the Nerve to yellâ€¦YES yell at my mother.  Now I donâ€™t  what planet they think itâ€™s okay to yell at their customers but it did not sit well with me.  I asked to speak to a manager and of course none was available.  Never go to this place if you don't want your mood to be ruined!  I will never go there again !!! It was terrible !!!","['Mexican Restaurant', 'Latin American Restaurant']",8545046,1393365641,2/25/2014,"[34.380044, -118.534059]",$$$,2/25/2014 22:00,22,0,41,-0.451470901,negative,-1
716,2,2506132,This restaurant was terrible in service as well as the food quality. No one speaks any English. I ordered a burrito payed 5:25 for it. It was small and tasteless. do yourself a favor and do not eat here.,"['Mexican Restaurant', 'Latin American Restaurant']",3836137,1366307576,4/18/2013,"[32.636191, -117.023776]",$$,4/18/2013 17:52,17,52,56,-0.951356041,negative,-1
717,4,10503,great place for buying games and staff is very helpful.,['Video Game Store'],5128270,1380644234,10/1/2013,"[33.728786, -117.919961]",$$,10/1/2013 16:17,16,17,14,0.876209276,positive,1
718,5,4662877,A great place to have a relaxing snack/dinner wtih friends in the surrounding of an original San Francisco waterfront. This is a place to go when you want to get away from the bustling and hip scene of the Embarcadero but still like to be near the Bay. I love it.,['Seafood Restaurant'],1348647,1387330891,12/17/2013,"[37.765496, -122.386594]",$$,12/18/2013 1:41,1,41,31,0.83432711,positive,1
719,3,40068,"Never been here before but was in the area and needed some dinner on the cheap side.  Twas about 6:30PM on a Monday and there were not many diners when I sat down (it filled up a bit while I was there).  Service was good and everyone was quite friendly.  The atmosphere was low key and relaxed.  I went for the pad thai and a Tsingtao.  Came to $13 and change. The only option for the entree was shrimp and tofu, which was fine with me, but I only got four shrimp or so (i think) and most still had the tail on.  I really should learn to ask for the tails to be removed.  There were very few peanut crumbs, served on the side with a small garnish of cabbage.  The noodles themselves were a little on the rubbery side and clumped together a bit, especially towards the bottom of the plate.  Considering the service, the touristy area, and the prices, I considered the meal adequate.  I was not expecting fine dining.",['Thai Restaurant'],4591391,1247587483,7/14/2009,"[37.785161, -122.409644]",$$,7/14/2009 16:04,16,4,43,0.288696377,neutral,0
